"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.0221004 0.250288 -0.602297 -0.829189 1 TRUE 0.0241606270818002 -0.0475267604589805 -0.0432745372072699 -0.0204295831454248 "11080"
1 0.042026 0.244154 0.0271395 -0.760204 1 TRUE -0.0364561457848051 0.0219023593021879 0.037469653919936 0.0273299508301161 "11080"
2 0.880272 0.850701 0.147296 -0.301866 2 TRUE 0.02124777864213 -0.0030232363879863 -0.00211896088238733 0.0107369831854912 "11080"
3 0.0407482 0.721383 -0.895329 -1.04964 3 TRUE 0.0233350235139754 -0.0348768466503616 -0.0562472813553297 0.00260005706225525 "11080"
4 0.0948829 0.697944 -0.0577869 -0.78633 4 TRUE 0.0223785053936912 -0.0364004166557559 -0.00827558016801805 0.00824829241342074 "11080"
5 0.537096 0.0741144 0.820684 0.691545 5 TRUE -0.0366172387594628 0.0652040508115715 0.0425153634050562 4.05418270283024e-05 "11080"
6 0.0355904 0.722643 -0.882481 -1.0749 3 TRUE -0.0338386426233172 -0.0327815010808025 -0.0339962191081671 -0.00820203733325613 "11080"
7 0.00280772 0.789809 0.460323 -1.33133 6 TRUE 0.0226943540048124 0.0450662381225942 0.0234965814919818 0.0246503591382767 "11080"
8 0.763763 0.116528 -1.05405 -0.184069 7 TRUE 0.0235235219568688 -0.015105043839141 -0.0203891919946406 0.00854766520341049 "11080"
9 0.276887 0.784608 0.723932 -0.0781069 8 TRUE -0.033966758297323 -0.00164943003757087 0.0269043533666607 0.0144084593988003 "11080"
10 0.968003 0.0712174 -0.316648 -0.790647 9 TRUE 0.0226346478625715 -0.00941235630548855 -0.0257836240160282 0.0100580701960627 "11080"
11 0.896686 0.457783 -0.00362146 -0.465746 10 TRUE 0.0198746445550903 0.0167399625687138 0.0343824749133057 -0.00569398887115988 "11080"
12 0.727192 0.496088 0.820684 0.634006 11 TRUE -0.0363169752757651 0.0447546678989508 0.0418036725383234 -0.00433418491991405 "11080"
13 0.333508 0.634929 -3.23942 0.0950597 12 TRUE 0.022494115302513 -0.0349860222410865 -0.0858643831805977 -0.155186711165596 "11080"
14 0.677074 0.34721 0.410905 0.64692 13 TRUE 0.0214350403744129 0.035811066675899 0.0370338801365374 -0.0294096334010143 "11080"
