"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.0371113 0.913814 0.309672 -0.913495 1 TRUE -0.0112045398733052 0.0302705661700464 0.00254669574550046 -0.0521094918814548 "10980"
1 0.0400438 0.920219 -0.994336 -0.887071 1 TRUE 0.0572238746437936 -0.0184220550098835 0.0485351891404244 0.00255213522773132 "10980"
2 0.613493 0.929711 0.750531 1.06354 2 TRUE -0.0246432856516832 -0.0623489960940511 -0.0387689569285597 0.00244638173584133 "10980"
3 0.868829 0.51792 -0.45342 -0.156045 3 TRUE 0.00225062962304724 -0.00915988472146416 0.0117262967594296 -0.00765821330097507 "10980"
4 0.712407 0.588449 0.849012 0.713246 4 TRUE -0.0541297497074368 0.020277055804061 -0.0281123379434693 0.0195499515565778 "10980"
5 0.692412 0.794763 1.15815 1.02378 5 TRUE -0.0445424560094102 -0.017806475481344 -0.0405877384069819 0.0163969789544348 "10980"
6 0.562683 0.973491 0.606693 1.19295 2 TRUE -0.0486545377553919 -0.0169016494440585 -0.0507414919497466 0.0165134307158423 "10980"
7 0.743634 0.782247 -0.198103 0.858248 5 TRUE 0.0169994104224387 -0.045777107224892 0.00283573922403976 -0.0291223022497457 "10980"
8 0.540606 0.511343 0.677601 1.81424 6 TRUE -0.0239095112146109 -0.0296890636557371 -0.0290063567392021 0.0310826419031864 "10980"
9 0.950011 0.309377 -0.248472 -0.0400377 7 TRUE 0.00674732448386611 0.0254292432740785 0.0244544801143265 0.0103985631520113 "10980"
10 0.455531 0.433478 0.116102 1.47833 8 TRUE 0.0142711492167333 -0.0144273054927268 0.00314435499612941 -0.00355087882512536 "10980"
11 0.139542 0.266724 -0.149855 -0.0778477 9 TRUE 0.0125512464316786 0.0365849142964228 0.0245767009883477 -0.0349726599504789 "10980"
12 0.863377 0.529249 1.08026 -0.134795 3 TRUE -0.0334402873693026 0.0717909476583914 -0.0046032091341855 0.000191580187451769 "10980"
13 0.565471 0.513457 0.976739 1.63159 6 TRUE -0.0625787149242353 0.0201280275355501 -0.041286206175905 0.0273654498606112 "10980"
14 0.0237733 0.926313 -0.562677 -0.926958 1 TRUE 0.0130427890126531 -0.0346265422627387 -0.00510004215080623 0.0100107882489551 "10980"
15 0.951839 0.0182985 1.09103 -1.05243 10 TRUE -0.0261376561174151 -0.0534830710085016 -0.0497377512291478 0.037494323082479 "10980"
16 0.382246 0.334946 1.07037 0.880466 11 TRUE -0.0188834020209179 -0.0649636226153249 -0.0463570957999785 0.0178714141505354 "10980"
17 0.944923 0.0492905 1.01833 -0.8779 10 TRUE -0.0304105646709836 -0.000966621581707762 -0.0326191996936414 0.00303623054949482 "10980"
18 0.208671 0.802707 0.0603653 -0.332232 12 TRUE 0.00360883331613056 -0.0338712985767228 -0.0103999930347422 -0.0308541225167708 "10980"
19 0.969074 0.320657 -0.56664 -0.11502 7 TRUE 0.0150905168784165 -0.0102469451759773 0.0171123001910999 0.0069591457656998 "10980"
20 0.958937 0.2983 -0.174463 -0.0408439 7 TRUE -0.0110430555089872 0.0190594117180161 -0.00457107757794058 -0.048859440849923 "10980"
21 0.639227 0.148486 0.365616 0.613448 13 TRUE -0.0108406524975066 0.0216262793552012 0.000623899075310682 -0.0188324691886189 "10980"
22 0.207909 0.0394396 0.773245 0.146064 14 TRUE -0.0251027056121973 0.00364177635016324 -0.0251864345029736 -0.00694059235736049 "10980"
23 0.0102293 0.656293 -1.13975 -1.21034 15 TRUE 0.0741944170606303 -0.0245211337338342 0.0861054757168381 0.159328258768853 "10980"
24 0.712519 0.41034 -0.732768 0.580783 16 TRUE 0.0473304078417904 -0.00668984346835904 0.0342248835420292 -0.0102300951056244 "10980"
25 0.744949 0.798531 0.347349 0.817144 5 TRUE -0.0450621613866863 0.0473943585069489 -0.0251657997838792 -0.0116075473918852 "10980"
26 0.164078 0.448485 -0.226623 -0.586824 17 TRUE 0.0310292726308736 0.0227179558091505 0.0367327191737289 0.00148577207959845 "10980"
27 0.819042 0.15929 0.360962 0.0166958 18 TRUE -0.0374735970297662 -0.00730494648576566 -0.0394075323031275 0.0284126114949962 "10980"
28 0.573497 0.972375 1.55859 1.14962 2 TRUE -0.0584167593792501 -0.0210996194440222 -0.0633101724330523 0.00701003604357152 "10980"
29 0.494269 0.28996 0.370989 1.34552 19 TRUE -0.0354341923303703 0.0137946250009107 -0.0276386910251711 0.00147702050289678 "10980"
30 0.014346 0.66496 -0.955822 -1.22015 15 TRUE 0.047451487827432 -0.00609186697399631 0.0409613002204643 -0.00930423672554336 "10980"
31 0.947442 0.324978 0.444998 -0.064994 7 TRUE -0.0423649611774508 -0.00140681064331844 -0.0251329861529201 0.0172710757465244 "10980"
32 0.419787 0.670066 0.365409 1.20049 20 TRUE -0.0169874359517324 0.0247661227205643 -0.0120989283342289 0.00353886323097783 "10980"
33 0.548879 0.509982 1.37824 1.75424 6 TRUE -0.0393626171276211 -0.0455936341593043 -0.0576215478254783 0.0206520735793549 "10980"
34 0.707688 0.032242 -0.0888455 -0.049609 21 TRUE 0.0324880453048482 -0.0368141997243024 0.0226862426389634 0.0153867934301296 "10980"
35 0.40259 0.188855 0.817654 0.94519 22 TRUE -0.0276761721155948 -0.00295167525953503 -0.0131101707186567 -0.00361943307798063 "10980"
36 0.363288 0.0191373 -0.404742 0.702473 23 TRUE 0.00168470351900051 0.0265878247431554 0.0168222977449318 -0.00776171756963806 "10980"
37 0.420543 0.664968 1.73126 1.20714 20 TRUE -0.0543545277462696 -0.0206292511779035 -0.0498233293134877 0.0351734235567048 "10980"
38 0.703912 0.386784 0.908848 0.639315 16 TRUE -0.0587900866459941 -0.00631575009009794 -0.057763054587607 -0.0138283529820585 "10980"
39 0.678878 0.0349424 -0.404361 0.118352 21 TRUE 0.0134957639156202 0.00599435626846843 0.0101799900917773 -0.0311898044708769 "10980"
40 0.638619 0.142802 0.0373693 0.602074 13 TRUE 0.0165276720476407 0.0629828364011766 0.0338048930199893 -0.0514527598496646 "10980"
41 0.557741 0.963784 0.501708 1.23096 2 TRUE -0.0343532884403408 -0.00996453515362259 -0.0431730692322578 0.004461879669934 "10980"
42 0.889904 0.876365 0.0603653 -0.65294 24 TRUE 0.00154264736037473 0.0231788518375375 0.0134464071025812 -0.0409525652522775 "10980"
43 0.706144 0.404858 0.700716 0.619769 16 TRUE -0.021920018002213 0.000675939233470183 -0.0241141824557638 -0.0188919217108816 "10980"
44 0.01895 0.420881 0.220907 -0.75283 25 TRUE 0.00751663726722363 0.0347266405954881 0.0206296712779293 -0.0213120133950578 "10980"
45 0.162475 0.430693 0.773245 -0.526211 17 TRUE 0.00487639772681001 -0.0448563530795539 -0.00197486641466595 -0.0154287786999395 "10980"
46 0.985523 0.312915 -0.721994 -0.142844 7 TRUE 0.016709785902705 0.0363224053053832 0.0199383041359846 -0.0504030586040483 "10980"
47 0.21805 0.0328148 0.659942 0.19958 14 TRUE -0.0288382250350614 0.00470757559015948 -0.0326771544591749 0.0162044709905275 "10980"
48 0.567588 0.969927 1.07297 1.17881 2 TRUE -0.0408393192690536 -0.0165824226325787 -0.0502824078465339 0.0234329767075746 "10980"
49 0.970653 0.657598 0.469606 -0.880222 26 TRUE -0.0480466361505284 0.0501391484426256 -0.014504082931988 0.0086508672414653 "10980"
50 0.866651 0.523244 -0.110451 -0.14792 3 TRUE -0.0169171787868593 0.0487153541499991 0.00973965597975818 -0.00945706337446317 "10980"
51 0.550763 0.970973 0.752756 1.24739 2 TRUE -0.0295688400965453 -0.0398419084925419 -0.0348909146820973 0.0280650707566596 "10980"
52 0.687685 0.799879 0.632112 1.03094 5 TRUE -0.00165929755630328 -0.0504246860004209 -0.0227250586250064 0.00519648820987365 "10980"
53 0.695466 0.79607 -0.310942 1.0095 5 TRUE 0.037112866520158 0.00510319883294785 0.0338990403423816 0.00697494050869652 "10980"
54 0.352991 0.0170735 1.37998 0.671023 23 TRUE -0.018898716765735 -0.0352539577255364 -0.03054065765008 0.0200464333854507 "10980"
55 0.832816 0.517633 0.647951 -0.0189547 3 TRUE -0.0142838092116999 -0.0203398179691227 -0.0120222282928251 -0.0160544257704072 "10980"
56 0.971768 0.325565 -0.735719 -0.132819 7 TRUE 0.039757819701233 0.029329791254662 0.0445179230851285 -0.00168405774246834 "10980"
57 0.5773 0.941535 -0.133205 1.19002 2 TRUE 0.0316911110300945 0.0133228350545501 0.021586955679169 0.00738487993075226 "10980"
58 0.214879 0.805181 0.556961 -0.300568 12 TRUE -0.00601087195689447 0.0224288662755932 0.0018228064032372 -0.0168480399656078 "10980"
59 0.94673 0.310899 -0.566259 -0.0343564 7 TRUE 0.0256510537130629 -0.00887792238933512 0.0209213587219066 -0.0128989506154596 "10980"
60 0.333422 0.748112 0.123907 0.533412 27 TRUE 0.0155656301533245 -0.0270167970315391 0.00726601971739264 -0.00376193761037457 "10980"
