"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.990992 0.768633 0.114094 -0.102616 1 TRUE 0.0446816602758118 -0.0316236283163899 -0.0169624513682438 -0.00856964613132177 "10928"
1 0.863716 0.0176195 0.844274 -0.48794 2 TRUE 0.0377750515521886 0.0241554130211574 0.0570021028068221 0.021414551037591 "10928"
2 0.961944 0.992817 -0.176648 -0.749589 3 TRUE -0.00432091615093414 0.0125395346221978 -0.00896023337758967 0.0147874578314814 "10928"
3 0.996438 0.54592 -0.813612 -0.710433 4 TRUE -0.00590302826552384 0.00145158717101571 -0.0161566553004879 -0.0217035188713803 "10928"
4 0.00661867 0.017734 -0.388428 -0.834977 5 TRUE -0.00202124074629436 -0.0263587105567374 0.033153447664604 0.0139144509159965 "10928"
5 0.851955 0.0233874 0.852591 -0.373559 2 TRUE -0.00634076706610616 0.0558744441940871 0.043477760261082 0.0122117050237405 "10928"
6 0.828069 0.782225 0.285063 -0.283026 6 TRUE -0.00685536995899365 0.0555669993339052 0.0476351402463536 -0.00982331937306669 "10928"
7 0.983738 0.742041 0.13806 -0.0785823 1 TRUE -0.00184071241046313 -0.0369306456203088 0.00271353210090075 -0.00996108893045104 "10928"
8 0.847425 0.777018 0.741397 -0.258693 6 TRUE -0.0470265524555239 -0.0377309653861361 0.0273508877085628 0.0247420237429116 "10928"
9 0.17915 0.400516 0.232569 -0.115003 7 TRUE 0.0388227347813952 0.0168317134115522 -0.00217369600064924 0.000720996020064816 "10928"
10 0.286457 0.758223 0.721168 0.507064 8 TRUE 0.0375445791013522 0.0205501956310534 0.0387306135517688 0.0179426090488021 "10928"
11 0.055089 0.976219 -0.620117 -0.617916 9 TRUE -0.00765036987313163 0.0417901373257824 -0.0314269056640449 0.00671555703570964 "10928"
12 0.184275 0.393611 0.13633 -0.0519798 7 TRUE -0.0499630294399268 0.0479913302144147 0.0468771742083901 -0.0198806090776549 "10928"
13 0.704559 0.0306518 0.00521726 0.527148 10 TRUE -0.0507837509457413 0.0239363796384141 0.0324559548492633 -0.0430385236657468 "10928"
14 0.446679 0.108389 0.316213 0.327508 11 TRUE 0.0404811654466871 0.0154930604416773 0.0408182079511769 0.0212425247486901 "10928"
15 0.602574 0.189626 -0.596734 0.541289 12 TRUE -0.00401777046041107 0.0101413546437623 0.016692277072996 -0.0231321850497458 "10928"
16 0.220127 0.993528 -0.446811 0.130062 13 TRUE -0.00646592361398647 0.0112363434617865 -0.00535713264361947 0.0047529526168058 "10928"
17 0.0877212 0.32329 -0.833842 -0.670094 14 TRUE 0.0414471675876314 -0.0290780566567125 -0.0416664335026406 0.0582159315709966 "10928"
18 0.416586 0.118475 -0.115575 0.347762 11 TRUE -0.00500038608480551 0.0067777231345271 0.00321939879851789 -0.0459343527365538 "10928"
19 0.289523 0.0747427 0.81932 0.189355 15 TRUE 0.0429408553650803 -0.020897070841223 0.0320695102072343 -0.0145421672016267 "10928"
20 0.427299 0.134224 -0.151836 0.375524 11 TRUE -0.0515991336599365 0.0490335044511922 0.0235568244991216 -0.00469612599899865 "10928"
21 0.866498 0.0288916 -0.813612 -0.504247 2 TRUE -0.00513122416108347 0.000881279419451958 -0.0381739551704105 -0.00813626031337985 "10928"
22 0.0125705 0.0239596 -1.02192 -0.826609 5 TRUE -0.0474268169850069 -0.0463895169614353 -0.0948392923082138 0.030100216840291 "10928"
23 0.0551898 0.571009 -0.513395 -1.21034 16 TRUE -0.0507169277959457 0.0341420115775834 -0.0330610868518244 -0.0188938327989294 "10928"
24 0.182662 0.221382 0.350652 0.292162 17 TRUE -0.0478030556788227 -0.0398441396706742 0.0117817133147495 0.0187934219173474 "10928"
25 0.37653 0.982889 0.0378926 0.794272 18 TRUE -0.00491591302993241 0.0148779794890427 0.00524194507433608 -0.0106638859927369 "10928"
26 0.302698 0.767644 0.710061 0.52268 8 TRUE -0.052743179917353 0.0428948362248673 0.0263723014415739 0.0221939529520568 "10928"
27 0.00841722 0.0233069 -1.7796 -0.838757 5 TRUE -0.0473448799218803 -0.0494987593276084 -0.0459842060319061 0.00549801121856551 "10928"
28 0.703932 0.0325044 0.231985 0.528337 10 TRUE 0.0419220683665163 0.014051115947771 0.0137633523999246 0.0308824542176939 "10928"
29 0.824994 0.0160299 -0.719664 -0.129648 2 TRUE 0.0412694272850362 -0.00213854178169595 -0.0695691816642231 0.0704947337625663 "10928"
30 0.601687 0.195239 0.13806 0.544903 12 TRUE -0.0508017151672917 0.0147915663525024 -0.00300214183422432 -0.0409716563735291 "10928"
31 0.192668 0.22114 -0.297258 0.375138 17 TRUE 0.041913065745548 -0.0432512083409823 -0.046810226552765 0.0754432727899693 "10928"
32 0.593007 0.209732 0.032227 0.544228 12 TRUE 0.0383692475253454 0.0639290616196812 0.0445328452622932 -0.00723949673423721 "10928"
33 0.61142 0.449006 0.715892 0.609653 19 TRUE 0.0408179541251883 0.0176287323932297 0.00845619647581156 0.0176538203269649 "10928"
34 0.381214 0.690049 1.45165 0.619711 20 TRUE -0.0502503849326819 -0.0363743179897198 0.0591054070218041 -0.00578358463116669 "10928"
35 0.102154 0.757496 0.41033 -0.536114 21 TRUE -0.0488583160225613 0.0101946469748406 0.0382434347987696 0.0134979621851743 "10928"
36 0.983116 0.535798 -0.290022 -0.712034 4 TRUE -0.0486875858954962 0.00906643227168065 -0.00746969326903872 -0.0342174377982908 "10928"
37 0.168658 0.0628286 -0.20895 -0.230199 22 TRUE -0.0487238136602064 -0.00170182993686105 -0.0131739744859496 -0.0179158516132042 "10928"
38 0.651291 0.252702 -0.989424 0.670926 12 TRUE -0.00491910010550177 0.00538731961894047 -0.0539731446634313 -0.0163791543430264 "10928"
39 0.00470809 0.22571 -0.0280583 -1.20484 23 TRUE 0.0415008429220805 -0.0380951488855644 -0.035173956561145 0.0559286221081482 "10928"
40 0.796633 0.565827 -0.506512 -0.269628 24 TRUE -0.0462726435245395 -0.0490240983098247 -0.0376728472390008 -0.0328152914421326 "10928"
41 0.941706 0.230691 0.0882117 -1.07303 25 TRUE 0.0396387820799451 0.0177055054124371 0.031412754809426 0.0339916930498532 "10928"
42 0.694383 0.0259884 -0.0751152 0.50963 10 TRUE -0.0501314206813242 0.00509482565923599 0.0230910437944014 -0.0152117587040931 "10928"
43 0.843854 0.763563 -0.48782 -0.242142 6 TRUE -0.00363502818578417 -0.0416612794215112 -0.0183066031896897 -0.0358201958110313 "10928"
