"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.701112 0.990488 -0.121467 -0.20629 1 TRUE -0.0194101896085979 -0.0310765961654989 0.00181006289364227 -0.00822515943105202 "10913"
1 0.709622 0.00696771 0.361789 0.167981 2 TRUE 0.0319373999434066 0.00429828759107406 -0.0259802127786412 0.0071652440662689 "10913"
2 0.336667 0.506414 -0.121467 -0.0781555 3 TRUE 0.0299774859900336 0.00923180726011193 0.0277571644729811 -0.0393129248849003 "10913"
3 0.504766 0.602626 0.905857 0.827889 4 TRUE -0.0197378910003859 -0.0361049693431502 -0.0350254106352741 0.00391272281004116 "10913"
4 0.442465 0.787558 0.0111368 0.616192 5 TRUE -0.0677809474172135 0.00633212219607288 0.0191663330947161 0.00533149830758867 "10913"
5 0.506971 0.618723 0.342672 0.823945 4 TRUE -0.0186717314755725 -0.0347557766074713 -0.0330245234173925 0.0135637428556341 "10913"
6 0.80004 0.852104 -0.384384 -0.264144 6 TRUE 0.0324522090416148 -0.0427602002684532 0.0147107795344373 -0.0318670050515357 "10913"
7 0.529599 0.992108 0.865896 1.11482 7 TRUE -0.0665641604855192 0.0103116325609237 -0.0476299692393336 -0.00322027141669307 "10913"
8 0.500134 0.62911 0.763604 0.852056 4 TRUE 0.0292702547055458 -0.0365205116791745 -0.0569889524149159 0.0242989273631394 "10913"
9 0.969383 0.826509 -0.516988 -0.934218 8 TRUE -0.0184367368975187 0.0143466238573614 0.0367904488197738 -0.00119412619153209 "10913"
10 0.440984 0.982909 0.665203 1.04122 9 TRUE 0.0332424376244367 0.0583938426638112 -0.0556857826529386 -0.00961552718646269 "10913"
11 0.974885 0.351099 0.259068 -0.811389 10 TRUE 0.0292250513161914 -0.0356931928689868 0.00430177269927255 0.0361137313907652 "10913"
12 0.979817 0.669334 -1.07968 -1.30864 11 TRUE 0.0304639773764584 0.0118015839476351 0.0210412095967755 0.0368237789350724 "10913"
13 0.117812 0.747599 0.0457051 -1.04948 12 TRUE 0.0290526212956056 -0.0398296800595788 0.0071987271285741 0.0305051397054497 "10913"
14 0.848678 0.992019 -0.294314 -0.35806 13 TRUE 0.0285302806078849 -0.028910479884076 0.0207470698618614 0.0325029301483042 "10913"
15 0.0104122 0.217064 -0.973653 -0.44675 14 TRUE 0.0325387639070247 0.0516879566855913 0.0459145912670658 -0.0219248969704847 "10913"
16 0.331956 0.737045 -0.347225 -0.131439 15 TRUE 0.029018302117522 0.00503308331494214 -0.00845420343573971 0.0170868734597162 "10913"
17 0.957291 0.847902 0.588083 -0.783084 8 TRUE -0.0191524153998103 0.0103177012259197 -0.00831356188415687 0.0270970334103903 "10913"
18 0.970274 0.828941 -1.20456 -0.925268 8 TRUE 0.0302850948908552 0.00587577807836625 0.0373405026487568 -0.0201887431142462 "10913"
19 0.373157 0.12334 1.87494 0.270847 16 TRUE -0.0197851715831709 -0.0278344351473441 -0.0482573879669205 -0.00511162047689746 "10913"
20 0.00967671 0.0210833 -0.547202 -1.16049 17 TRUE 0.0309561156355084 -0.0368083343711982 0.0224964072572705 -0.0134313446393364 "10913"
21 0.807532 0.849661 -0.397036 -0.285034 6 TRUE 0.0324518520393697 0.0115886318507991 -0.0047691133706986 -0.0428774557699282 "10913"
22 0.499681 0.859228 0.832375 1.0873 18 TRUE 0.0314881714875667 -0.0443397054277829 -0.022577835028843 -0.0358362980020367 "10913"
23 0.173716 0.148614 -0.0570164 -0.339055 19 TRUE -0.0183832137298393 0.0142896840726 -0.00995241303202759 -0.0224502606813162 "10913"
24 0.0235639 0.0183643 0.110156 -1.11041 17 TRUE -0.0188636505386611 0.0120655600034229 0.0255348826154289 -0.00334360882963079 "10913"
25 0.43218 0.250187 1.2442 1.0647 20 TRUE 0.0281491644842827 0.00934388329759143 -0.0629187903503135 0.00692276962755369 "10913"
26 0.486732 0.854226 1.23473 1.00664 18 TRUE -0.020011524642756 -0.0302994782683789 -0.0311174800280226 0.012996331881506 "10913"
