"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.809866 0.0926796 0.651442 -0.69326 1 TRUE -0.00476893510859575 -0.00385717864309074 0.00375221058129744 0.0289521574865724 "10907"
1 0.0562264 0.940519 -0.405929 -0.830305 2 TRUE -0.00548461139553526 0.0371139134023816 0.0094288229627714 0.00314216418903372 "10907"
2 0.0796312 0.487607 0.352834 -1.03899 3 TRUE -0.0518522974411958 0.0290379366324742 -0.0203359581139601 0.00463685557773427 "10907"
3 0.970975 0.241911 1.15246 -0.729293 4 TRUE 0.0355971657777665 -0.0057362939462057 -0.0216319217731765 -0.0407442236730194 "10907"
4 0.975244 0.986598 -1.14211 -0.722283 5 TRUE -0.0505602422466819 -0.000482488582229625 0.0125369745347899 -0.00503594516442067 "10907"
5 0.449881 0.56595 -1.29434 0.741594 6 TRUE -0.00124617766861531 0.0396497722794388 0.0288828725257038 0.0317188791156425 "10907"
6 0.0440973 0.946576 0.470768 -0.921475 2 TRUE -0.0465893271510392 0.0308680171844832 0.00728335207078298 -0.0372687721672995 "10907"
7 0.486552 0.531567 -0.340385 0.918268 6 TRUE -0.0508752489946357 0.032619004583726 -0.00274476378747618 -0.0352751863510927 "10907"
8 0.0249179 0.347255 -0.247123 -0.74289 7 TRUE -0.0461154609123191 -0.00529068969162908 -0.00196393011985164 0.00166970378060789 "10907"
9 0.756655 0.809343 0.330894 -0.384102 8 TRUE 0.0405624656333689 0.00378999209946254 0.00658910331086671 -0.0210279014361627 "10907"
10 0.977764 0.0929356 0.0827312 -1.09408 9 TRUE 0.0408524271949763 -0.0553627241498885 0.00299376702117084 0.0181003893290728 "10907"
11 0.0076155 0.765153 -0.781853 -1.22978 10 TRUE 0.0435185779292899 -0.0355274579433823 0.0670417588863726 0.0591592575409429 "10907"
12 0.00837055 0.226957 0.399411 -0.679647 11 TRUE -0.00694657669153795 0.0300637942861274 0.0123137904578576 -0.0268340011029094 "10907"
13 0.979385 0.789985 0.247758 -1.16323 12 TRUE -0.0478990540364182 -0.0187247266926107 -0.0352370422704987 -0.00253519203503383 "10907"
14 0.322727 0.0114727 0.766448 0.682836 13 TRUE -0.0496500927310671 -0.0159555086373769 -0.0381773634179677 0.00703366765884556 "10907"
15 0.980324 0.992838 -0.442584 -0.723718 5 TRUE 0.0395003446669336 0.037793497530423 0.026517059164498 -0.00421419401586895 "10907"
16 0.17113 0.884763 -0.132918 -0.0574277 14 TRUE -0.00257228786208809 -0.00361661355892786 0.0140185210132494 0.0220175590497205 "10907"
17 0.513332 0.774958 0.389901 1.47703 15 TRUE -0.00558178785256771 -0.0496209078068337 -0.0273004671447491 0.00475116036240137 "10907"
18 0.0651821 0.927009 -0.887028 -0.771972 2 TRUE 0.0415423526000456 -0.0380873259580825 0.0248076161775718 0.0146812600342755 "10907"
19 0.0448194 0.929994 -0.506034 -0.92565 2 TRUE -0.00246558243935054 -0.0166250167164014 0.0140426672609767 0.0777611856664324 "10907"
20 0.791319 0.111961 -0.00465208 -0.623925 1 TRUE -0.00523548096283336 -0.00722710307537181 0.010865446658448 -0.0367265648023937 "10907"
21 0.77628 0.984645 -0.153338 -0.136273 16 TRUE -9.83768694772616e-05 -0.0481626726442571 -0.000392520853909887 -0.0266862498735306 "10907"
22 0.986632 0.999497 -0.847296 -0.727717 5 TRUE 0.0426634152632706 0.000150433613911985 0.0276198704015481 -0.0259661789474353 "10907"
23 0.996015 0.0834509 0.583172 -1.16126 9 TRUE -0.00972004600188319 -0.0482734778881803 -0.0227166759283688 -0.00163209718150275 "10907"
24 0.772803 0.128425 -1.00605 -0.56216 1 TRUE -0.0435703008463252 0.0192624194877383 0.0840894429710772 -0.133807209751457 "10907"
25 0.970394 0.122702 -1.00605 -1.00692 9 TRUE -0.0467647274113295 -0.0324962261651763 0.0198460155923441 -0.0344632836105743 "10907"
26 0.532751 0.0563754 1.2827 0.798242 17 TRUE -0.00739596358926247 -0.012650566393209 -0.0314241286157676 0.00246331459414867 "10907"
27 0.649584 0.0266172 -0.0235182 0.052822 18 TRUE -0.009889819698923 -0.0134832793808532 -0.0237033055769925 -0.00868517990848809 "10907"
28 0.257031 0.978285 0.452761 0.81738 19 TRUE -0.00300418403348095 -0.0554401488070779 -0.0353425156131281 0.0113660998214521 "10907"
29 0.95793 0.280713 -0.76643 -0.691837 4 TRUE -0.0484687242332102 0.0474381579703533 0.0247501133884798 -0.0411536412502522 "10907"
30 0.806699 0.679682 -0.00465208 -0.289842 20 TRUE -0.00385342894604191 -0.0563855650774068 0.0124909615763801 -0.0115066008408193 "10907"
31 0.744091 0.834942 0.00752281 -0.275335 8 TRUE -0.0471529547243605 -0.048272155897531 -0.00983803210075534 -0.0158102920136122 "10907"
32 0.949105 0.268629 0.365969 -0.673609 4 TRUE 0.0378879863811927 0.0344806379148462 -0.00891417841109351 -0.00594325802739289 "10907"
