"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.00943343 0.641954 -0.877967 -1.13895 1 TRUE 0.00689548750082732 0.00539865273469575 0.0648579536588623 0.0155727863386601 "10909"
1 0.472013 0.901742 -0.547241 0.681877 2 TRUE -0.0367078398575571 -0.0139464198679936 0.0365983671802954 0.0116298284266585 "10909"
2 0.950029 0.765311 -0.630627 -0.717968 3 TRUE -0.0372686878051575 -0.0102637028939014 0.037177147354642 -0.0166547641393373 "10909"
3 0.676013 0.600311 1.28796 0.940427 4 TRUE 0.0508574054910939 -0.0172169875686586 -0.0483266947737023 0.0517281047845668 "10909"
4 0.958708 0.350268 -0.620312 -0.790534 5 TRUE -0.0399749679179562 0.00178626380090914 0.0310773851433804 -0.0157660272138165 "10909"
5 0.900212 0.345086 1.5866 -0.551958 5 TRUE 0.0576254535084883 0.00886882625427054 -0.0552593201799812 0.022905219016379 "10909"
6 0.637847 0.441055 0.914995 0.92499 6 TRUE 0.0145584624612301 0.0634658915643083 -0.0404543590054301 0.0134988547362452 "10909"
7 0.00169846 0.619587 -0.11244 -1.09439 1 TRUE 0.0539410068436522 -0.0206568238407982 0.00492223866617205 0.00329437166194165 "10909"
8 0.399298 0.0293914 0.397591 0.621798 7 TRUE 0.00926145969156593 0.0303209046964907 0.000403878880452955 -0.0606887272969403 "10909"
9 0.511631 0.347286 1.50268 1.46502 8 TRUE 0.0032539161515457 0.00177785822962268 -0.0697026859641702 0.111796498176916 "10909"
10 0.510825 0.928268 1.07323 0.618193 2 TRUE -0.0304125579866244 0.0624390034487973 -0.0487651761021015 0.041811484336493 "10909"
11 0.327034 0.018218 0.316153 0.468831 7 TRUE 0.0108819250649723 0.021182177750369 0.0226048369830087 -0.0351189198614225 "10909"
12 0.223963 0.507431 0.13618 0.279403 9 TRUE 0.050579693827488 -0.0346273313365723 -0.00789087042146583 0.0136901571144826 "10909"
13 0.338673 0.580278 -0.0867769 0.699841 10 TRUE 0.00947826016245523 -0.0136590328362933 -0.000649630231432872 -0.0234275547338976 "10909"
14 0.673527 0.58917 0.740841 0.948764 4 TRUE 0.0144796628419317 0.0187871042330059 -0.0279435353848287 -0.0231422249133935 "10909"
15 0.0106854 0.644238 2.21187 -1.14148 1 TRUE -0.0370649324154801 0.0131488888019335 -0.0231999785014318 0.0357079159529466 "10909"
16 0.579158 0.0218803 0.414799 0.470236 11 TRUE -0.0409629857353707 0.0187897630278292 -0.037338727212577 -0.0668333761850292 "10909"
17 0.65026 0.462101 0.257876 0.919978 6 TRUE 0.00737275558044887 0.00166336107137644 -0.000766927222964355 -0.0186096597569143 "10909"
18 0.00551976 0.632491 -0.979932 -1.1229 1 TRUE 0.0523943787692844 -0.000578175128454985 0.071296550948912 0.0338514396820122 "10909"
19 0.642095 0.455449 0.72858 0.940926 6 TRUE 0.00849105966233878 0.0104021295387668 -0.0119381609304729 0.0234269599735684 "10909"
20 0.211646 0.487576 0.554141 0.224399 9 TRUE 0.00424118615101963 -0.0547971005533132 -9.80982607524719e-05 -0.0276949300806502 "10909"
21 0.704764 0.363816 -0.221933 0.334921 12 TRUE -0.035829669972994 0.016981008896378 0.00838088987754383 -0.0217365025987891 "10909"
22 0.956786 0.763992 0.125333 -0.760175 3 TRUE 0.00658153476398972 -0.0299803995698557 0.0018028359032511 -0.0138632911488377 "10909"
23 0.528286 0.90495 -0.937692 0.715239 2 TRUE -0.0369010525087124 0.0243785251717973 0.0451413333963786 -0.0121109508374673 "10909"
24 0.795165 0.461984 0.232558 0.0623775 13 TRUE -0.0356896219172032 -0.00279669543443598 0.00240077793137623 -0.00907124959907129 "10909"
25 0.54808 0.643928 1.37187 1.56268 14 TRUE 0.00886452263034726 -0.00197321270064638 -0.0398266438552173 0.0339661882624298 "10909"
26 0.653817 0.964938 -0.244982 -0.0622838 15 TRUE -0.0360153459690512 -0.00643381448077318 0.0130882100056461 -0.0353651470707362 "10909"
27 0.66366 0.565586 2.07889 0.986084 4 TRUE -0.0342519117578642 0.00337577319246469 -0.04014633688885 0.0149262203589818 "10909"
28 0.401994 0.721738 0.335067 0.993038 16 TRUE 0.0541854793753652 -0.00801508899653758 -0.0194711141318849 0.0190001557103064 "10909"
29 0.856603 0.979723 -0.0893905 -0.578289 17 TRUE 0.00644344149383051 0.0166208648923006 -0.00502473652468616 0.0124499885298995 "10909"
30 0.948808 0.752103 -0.946785 -0.709834 3 TRUE -0.0425532049232498 -0.037376669373792 0.0114132996385826 -0.00301350421407177 "10909"
31 0.342135 0.0214279 0.335067 0.498163 7 TRUE 0.0128988406405071 -0.00398575575895326 -0.0156845877264164 0.00218625956162602 "10909"
32 0.389945 0.721035 0.383691 0.885789 16 TRUE -0.0432193675148595 -0.0169708290768918 -0.0161602852146346 -0.0118230076834983 "10909"
33 0.575637 0.0395207 0.490538 0.518353 11 TRUE -0.0407908027524648 -0.0156668878373826 -0.0103739941971776 0.00375912813552412 "10909"
34 0.711257 0.956476 0.549791 -0.19384 15 TRUE 0.00578073241003216 -0.00493035206653345 -0.0063146214582202 0.00878941074333368 "10909"
35 0.365313 0.616145 -0.360009 0.817547 10 TRUE 0.00487725310024734 -0.0516576179045983 0.0227848807017442 -0.0179561826558295 "10909"
36 0.466218 0.449656 1.29784 1.4347 18 TRUE 0.00450880074947049 -0.0473731838611247 -0.042513736042256 0.0254180476608079 "10909"
37 0.880125 0.671945 -0.138015 -0.410019 19 TRUE -0.0319043202854374 0.0593734440628928 0.0212592201070747 -0.0308859576449599 "10909"
38 0.640503 0.44506 -0.0243856 0.92208 6 TRUE 0.0098481685404889 -0.0079772961460363 -0.00132967703732083 0.00498279093498534 "10909"
39 0.408518 0.98639 0.94069 -0.0727529 20 TRUE 0.00704448716140251 0.00606506316941314 -0.0432760052707117 0.0277189438196347 "10909"
40 0.275305 0.292451 -0.393842 0.128219 21 TRUE 0.00799317446447807 0.0172790758279302 0.0255639308209599 0.0104773665187657 "10909"
41 0.445684 0.448557 0.574741 1.32698 18 TRUE 0.0127224124161895 0.0346890809873002 -0.00474739184376249 0.00508264777474788 "10909"
42 0.714057 0.959295 -0.465059 -0.215909 15 TRUE 0.00196351686638984 -0.0314023725966106 0.00872322577647488 -0.0156007395257145 "10909"
43 0.0225221 0.295765 -0.0819874 -1.05503 22 TRUE 0.00790625950572007 0.00154138379181657 0.0256900806792127 -0.0143482432456319 "10909"
44 0.571621 0.0307858 0.839257 0.520464 11 TRUE -0.0442999222177715 -0.0345791813305138 -0.0334062080187086 -0.0120075942191435 "10909"
45 0.608699 0.604134 0.574741 1.25137 4 TRUE 0.00499795228631985 -0.0487010711862025 -0.0316407078149479 -0.0197360892081358 "10909"
46 0.274534 0.294338 -0.454616 0.127319 21 TRUE -0.0388326115113559 0.00341935928081905 0.00291958025595661 -0.0759762022229096 "10909"
47 0.142836 0.995074 -0.193909 -0.472063 23 TRUE 0.00726882387261368 -0.0565887329832778 0.032052792915143 -0.0183008011451099 "10909"
48 0.341857 0.59228 1.02952 0.697567 10 TRUE 0.00641985864358305 0.0129320383007498 -0.0289828809742867 -0.00686134749040088 "10909"
49 0.596427 0.795159 1.0057 1.12567 24 TRUE 0.0557387482538226 0.0103695235889384 -0.0524611269584835 -0.0178280265953488 "10909"
50 0.00111497 0.408314 -0.721232 -0.890764 25 TRUE 0.00910346079368986 -0.00669050760524047 0.0315199270325175 0.0220062803217631 "10909"
51 0.340458 0.568876 -0.0384379 0.732934 10 TRUE 0.00159944133786047 -0.0361891806000726 0.0021376132216409 -0.0107148906736977 "10909"
52 0.0236371 0.637891 0.0510151 -1.06243 1 TRUE -0.03694229940317 0.000362880429602138 0.0110330134342829 0.00401962181353186 "10909"
53 0.519155 0.348862 0.938954 1.42034 8 TRUE -0.0357228225787698 0.032367633739568 -0.0406990024147393 0.050863160986928 "10909"
54 0.877228 0.122735 -0.00720897 -0.378576 26 TRUE 0.00424465483141174 -0.0238192259866017 0.000307218820868824 -0.00856104692893884 "10909"
55 0.395344 0.00361697 -0.103347 0.590934 7 TRUE -0.0397922806598214 -0.0337717763773952 0.0128188352666864 -0.0159601085884509 "10909"
56 0.651761 0.978131 1.36547 -0.127498 15 TRUE 0.0139356192034334 0.000353055523973975 -0.0427789534782992 0.0154331604435896 "10909"
57 0.537824 0.341099 0.351595 1.29671 8 TRUE -0.0321561963191519 0.026805667749124 -0.0481160822248049 0.0263524464420482 "10909"
58 0.012248 0.0261465 -0.630627 -1.01212 27 TRUE 0.00182075111581377 -0.0491907304107494 0.0570331206460809 -0.0191254099526368 "10909"
59 0.00760128 0.634216 -1.01051 -1.11983 1 TRUE -0.0369464255230201 -0.003352487491677 0.0515925695080622 0.0439669979147672 "10909"
60 0.475716 0.907651 -0.0308823 0.665149 2 TRUE 0.00975402650191907 0.00190942963144215 0.0132370681582466 -0.0190251519792982 "10909"
61 0.560783 0.0666105 -0.105084 0.642692 11 TRUE 0.0103988959448619 0.040299592810174 0.0122619020582994 -0.0141560706695311 "10909"
62 0.732318 0.957788 -0.192704 -0.264802 15 TRUE 0.0586872559966491 0.043866970940477 0.0142777755935165 -0.0136142944301938 "10909"
63 0.57208 0.653995 1.37187 1.45524 14 TRUE 0.0102175457894723 0.0483944203722328 -0.0306229803275738 0.00291821467417945 "10909"
64 0.71582 0.955221 -0.34416 -0.201959 15 TRUE 0.00828345982901742 -0.00438319981654508 0.022095860124298 -0.0161654345461785 "10909"
65 0.206777 0.0389621 0.393575 0.041478 28 TRUE 0.0565902951050523 0.000924095623963637 -0.018888349387005 0.0240822142572289 "10909"
66 0.215948 0.501712 0.411714 0.264369 9 TRUE 0.00904054274639247 -0.00210765193393175 -0.00036450809756209 -0.0527415398738359 "10909"
67 0.104635 0.865636 1.01224 -0.777781 29 TRUE 0.0111455922823605 0.0368685123408824 -0.0296067891414735 0.00907328693195854 "10909"
68 0.199314 0.491146 0.0431518 0.177684 9 TRUE 0.0123803430087944 0.0395049841868643 0.00997015424957287 -0.0161856627526207 "10909"
69 0.684316 0.383426 -0.00165373 0.517037 12 TRUE 0.0101299020125587 0.038750743225216 -0.0122249567554481 -0.0151203311380804 "10909"
70 0.016058 0.248244 -1.20207 -1.18887 22 TRUE -0.0343067193327232 0.00981762449922119 0.0550602054131638 0.0220863312071459 "10909"
71 0.68232 0.383934 0.771714 0.529924 12 TRUE 0.0114368902283279 0.041864842087706 -0.0419942965397635 0.00700487335919439 "10909"
72 0.518658 0.35379 1.58019 1.42812 8 TRUE -0.0427728868458132 -0.0216316532526337 -0.0684899045144352 0.0255311563794106 "10909"
73 0.661027 0.220655 -1.00509 0.253309 30 TRUE 0.0109157270921151 -0.00300795990314957 0.0282847716258974 0.00609738534807873 "10909"
74 0.598101 0.788307 0.125333 1.15859 24 TRUE 0.00836599415685074 -0.00768411040323201 0.0210070396913773 -0.0144639632088213 "10909"
